623	5	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
624	11	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
625	0	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
626	7	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
627	14	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
628	4	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
629	10	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
630	12	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
631	2	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
632	8	5B2241222C2242222C2243222C2244222C2245222C2246222C2247222C2248222C2249222C224A222C224B222C224C222C224D222C224E222C224F222C2250225D
